index,lat,lng
86986,40.6083438,-74.00129969999999
87036,40.7214504,-73.892708
87043,40.7048551,-73.801127
87055,40.7144058,-73.93345409999999
87061,40.635872,-73.96625960000001
87124,40.78164049999999,-73.8257316
87129,40.723641,-73.8448277
87142,40.862652,-73.8901624
87165,40.6034142,-73.7457299
87171,40.6957265,-73.9683501
87209,40.73367,-73.8701498
87212,40.7939958,-73.919689
87214,40.7528171,-73.9792926
87218,40.6352232,-73.9677217
87222,40.5943305,-74.16266759999999
87309,40.8133534,-73.9303327
87404,40.5909466,-73.9834302
87429,40.7643853,-73.7251686
87476,40.7370486,-73.9009085
87504,40.8624132,-73.8940392
87523,40.760322,-73.7316938
87526,40.7793713,-73.9773695
87530,40.6844325,-73.8616497
87543,40.7244471,-73.869186
87547,40.8521058,-73.8402917
87569,40.6258221,-73.9334899
87579,40.6918101,-73.81096099999999
87589,40.8518908,-73.8966993
87631,40.6397236,-74.1390948
87644,40.86422049999999,-73.9040169
87646,40.8403137,-73.9216302
87805,40.6580016,-73.8961678
87806,40.8487117,-73.9304743
87816,40.6449412,-73.9743502
87839,40.8378977,-73.9005005
87875,40.7140942,-73.9559858
87876,40.6652664,-73.7395552
87877,40.8059428,-73.9253414
87887,40.5931275,-74.063192
87926,40.720031,-73.9441832
87942,40.6740248,-73.9701254
87997,40.8278136,-73.9118613
88004,40.7032209,-73.7892193
88019,40.8766809,-73.86422189999999
88026,40.8260957,-73.8612125
88028,40.643228,-73.7971546
88052,40.8136784,-73.9309856
88056,40.6774793,-73.933088
88066,40.7052741,-73.8963479
88090,40.7290029,-73.8396316
88121,40.836111,-73.8754183
88170,40.700007,-73.83091859999999
88174,40.7371677,-73.93083709999999
88187,40.7497452,-73.9740747
88207,40.5752359,-74.12769349999999
88250,40.6706239,-73.84271249999999
88252,40.7256614,-73.72475179999999
88273,40.7604612,-73.8458615
88288,40.7530858,-73.93717579999999
88289,40.728744,-73.85796890000002
88311,40.8394928,-73.9360395
88315,40.7024327,-73.8168618
88327,40.6368069,-74.1547877
88367,40.7657249,-73.9762178
88376,40.723641,-73.8448277
88383,40.7119864,-74.0081296
88387,40.7645827,-73.72426519999999
88394,40.6840297,-73.83294649999999
88397,40.8031104,-73.9146136
88417,40.776113,-73.9797567
88425,40.8615377,-73.9247774
88440,40.7128716,-73.9049078
88456,40.8651412,-73.8360029
88466,40.683098,-73.8051855
88512,40.7424143,-73.82781059999999
88518,40.7188179,-73.81282569999999
88538,40.7613104,-73.8445412
88568,40.683098,-73.8051855
88575,40.7696462,-73.99190279999999
88592,40.8554301,-73.8312701
88593,40.6761765,-73.7404746
88623,40.598448,-74.07858139999999
88628,40.751611,-73.9431158
88633,40.6263399,-74.1313199
88639,40.7411737,-73.8516987
88641,40.8406319,-73.9459439
88657,40.8280897,-73.8693721
88680,40.7173168,-73.81949469999999
88682,40.6723552,-73.9141005
88711,40.8571852,-73.86896949999999
88715,40.6098358,-74.1216316
88776,40.7744739,-73.7907577
88784,40.68275740000001,-73.8204295
88788,40.8831211,-73.8972296
88789,40.8528359,-73.91867789999999
88790,40.8040942,-73.9367337
88796,40.7450913,-73.93350149999999
88806,40.83377369999999,-73.8832293
88812,40.6144009,-74.157721
88818,40.6266528,-74.16116269999999
88839,40.8840255,-73.8945982
88861,40.6331468,-73.9720968
88878,40.7669003,-73.83923399999999
88883,40.6385601,-73.9729167
88892,40.732518,-73.8682674
88896,40.8828211,-73.89479770000001
88897,40.7241999,-73.93759949999999
88903,40.61514890000001,-73.99424739999999
88907,40.7398952,-73.7892624
88909,40.8403742,-73.9180648
88925,40.7353333,-73.8651584
88966,40.73537630000001,-73.9528589
88982,40.6601851,-73.903429
88983,40.86019230000001,-73.8917325
88989,40.8145589,-73.9204923
89012,40.8269333,-73.87193309999999
89016,40.6789585,-73.8653633
89019,40.6739564,-73.7351201
89030,40.8468548,-73.90848969999999
89033,40.75381100000001,-73.848198
89034,40.6246623,-73.99932439999999
89036,40.6012264,-73.9345529
89063,40.8249672,-73.83656049999999
89075,40.6758546,-74.0014313
89110,40.7567696,-73.9545579
89114,40.6449412,-73.9743502
89122,40.7448794,-73.9639801
89146,40.5943678,-74.0017816
89193,40.5951031,-73.9772984
89195,40.709209,-73.8432764
89201,40.6686892,-73.9800418
89211,40.751394,-73.7886667
89232,40.6523904,-73.95600739999999
89263,40.5609487,-74.10080169999999
89265,40.7583333,-73.9689367
89273,40.6918101,-73.81096099999999
89289,40.7188179,-73.81282569999999
89297,40.7539896,-73.8721406
89303,40.5720269,-74.1470157
89310,40.8578363,-73.8676077
89347,40.5827831,-73.95603109999999
89355,40.6354017,-73.97908640000001
89363,40.5190856,-74.22948
89400,40.6807981,-73.9917261
89411,40.8627075,-73.8398807
89412,40.6935616,-73.98174449999999
89465,40.6815227,-73.9041209
89481,40.7585884,-73.82560959999999
89500,40.6548083,-73.9394303
89513,40.71976009999999,-73.79056419999999
89545,40.76994819999999,-73.9167652
89560,40.8682979,-73.9010677
89569,40.6171663,-73.9677419
89574,40.7171672,-73.7979603
89576,40.6084877,-74.1554627
89585,40.8425361,-73.8384341
89610,40.7151268,-73.9926251
89612,40.675373,-73.8125936
89616,40.5938609,-74.1847856
89617,40.8133809,-73.9488372
89633,40.7292281,-73.8713868
89646,40.6449412,-73.9743502
89648,40.6669492,-73.797105
89666,40.6362667,-73.9265161
89684,40.6869729,-73.9175802
89686,40.836111,-73.8754183
89705,40.7590077,-73.9725204
89730,40.7585646,-73.82961399999999
89732,40.6239251,-73.9215993
89792,40.7656985,-73.8919075
89798,40.7391554,-73.7919022
89829,40.7524083,-73.8496258
89834,40.6296836,-73.91828199999999
89835,40.6706239,-73.84271249999999
89874,40.7173168,-73.81949469999999
89908,40.7429965,-73.7756704
89929,40.7163954,-73.8182333
89979,40.6144009,-74.157721
89989,40.6102846,-74.09735069999999
90016,40.7296968,-73.8956509
90020,40.7654045,-73.7246128
90095,40.7220894,-73.7462219
90189,40.8083186,-73.9210028
90198,40.7745977,-73.9240133
90222,40.7387862,-73.7955135
90272,40.6085673,-74.13212539999999
90300,40.72113179999999,-73.9428192
90313,40.5830227,-73.9746436
90325,40.7059227,-73.9502892
90334,40.8443464,-73.9147551
90335,40.6332204,-74.0151532
90371,40.6949158,-73.7646904
90413,40.7133679,-73.8595466
90417,40.7382101,-73.9531779
90418,40.7290029,-73.8396316
90433,40.6361094,-73.97301089999999
90436,40.6878769,-73.9783522
90467,40.5918636,-73.7989954
90480,40.5871252,-74.1985018
90503,40.7394939,-73.7928307
90517,40.604745,-74.0655589
90522,40.6734427,-73.79051489999999
90558,40.598448,-74.07858139999999
90584,40.6731145,-73.9110938
90594,40.823967,-73.87713719999999
90604,40.7024902,-73.79055079999999
90610,40.7237727,-74.00795289999999
90616,40.7672948,-73.8395171
90630,40.7509893,-73.9402588
90635,40.8240845,-73.8733814
90653,40.7793542,-73.7847871
90663,40.8523473,-73.89811420000001
90691,40.8523473,-73.89811420000001
90749,40.721976,-74.0053926
90750,40.8374308,-73.92037859999999
90754,40.7612189,-73.9020379
90764,40.7125159,-73.8959112
90771,40.689787,-73.9651761
90787,40.5817926,-73.8384427
90835,40.8849083,-73.916249
90859,40.7482677,-73.9522376
90903,40.8137371,-73.9314107
90905,40.6072509,-74.16234659999999
90921,40.683098,-73.8051855
90928,40.5909466,-73.9834302
90934,40.7336292,-73.75893810000001
90941,40.560476,-74.10123109999999
90976,40.8784114,-73.82821899999999
90985,40.6849565,-73.97763599999999
90989,40.7024327,-73.8168618
90997,40.8905088,-73.8977005
91006,40.86526130000001,-73.8362338
91011,40.865823,-73.9199631
91015,40.6572773,-73.8987345
91016,40.6671256,-73.8124921
91040,40.704477,-73.948815
91065,40.850291,-73.9006852
91079,40.6734937,-73.9729638
91089,40.7763327,-73.7513285
91106,40.8466691,-73.89619499999999
91113,40.72870330000001,-73.9515727
91116,40.7676516,-73.922992
91125,40.6072509,-74.16234659999999
91145,40.7580997,-73.834182
91167,40.6848485,-73.8060692
91187,40.7423216,-74.0084765
91230,40.6447343,-73.924784
91262,40.5853186,-73.9873455
91263,40.7256614,-73.72475179999999
91284,40.6377617,-74.0760114
91309,40.6084877,-74.1554627
91317,40.7230151,-74.0050512
91354,40.6511384,-73.9235321
91360,40.86189479999999,-73.91238249999999
91405,40.7025085,-73.81498289999999
91460,40.8267714,-73.8561435
91475,40.6872742,-73.9796947
91482,40.7559694,-73.8161873
91492,40.6747241,-74.01330879999999
91505,40.8682509,-73.8324447
91518,40.5943678,-74.0017816
91532,40.7676884,-73.9255341
91548,40.6572773,-73.8987345
91553,40.76994819999999,-73.9167652
91557,40.8272802,-73.9049203
91567,40.6587399,-73.8907071
91603,40.6731133,-73.7667196
91607,40.6521748,-73.7297711
91636,40.7539457,-73.8604703
91641,40.8365643,-73.87135409999999
91648,40.8784719,-73.8340198
91651,40.8739134,-73.85556009999999
91704,40.8257924,-73.915397
91709,40.8373934,-73.8877953
91747,40.6738443,-74.0000232
91751,40.76797740000001,-73.9682235
91794,40.811257,-73.9577669
91807,40.8639486,-73.8222744
91829,40.7078794,-73.7842726
91844,40.7132327,-73.8736
91847,40.7240915,-73.9927076
91874,40.7024327,-73.8168618
91884,40.6371037,-73.9346611
91889,40.7585646,-73.82961399999999
91899,40.696189,-73.980389
91911,40.7205879,-73.9614374
91980,40.6221551,-74.0196512
92037,40.81820099999999,-73.9272082
92040,40.6445839,-73.95791950000002
92058,40.8311874,-73.8850363
92071,40.8656612,-73.8946494
92108,40.6886849,-73.87548559999999
92115,40.67437570000001,-73.8020562
92138,40.7242864,-74.00475899999999
92147,40.7709967,-73.833244
92155,40.83209780000001,-73.8898002
92163,40.8677652,-73.8795556
92192,40.7763283,-73.8287507
92194,40.8342879,-73.9415233
92223,40.8814403,-73.88135369999999
92225,40.6988507,-73.8689168
92230,40.6447282,-73.9612227
92245,40.7559861,-73.976964
92248,40.6720715,-73.9252491
92273,40.5777084,-73.9557315
92287,40.7091971,-73.87032409999999
92291,40.70201429999999,-73.8800881
92348,40.7060463,-73.8084744
92373,40.7731051,-73.96447309999999
92409,40.8278136,-73.9118613
92471,40.6331468,-73.9720968
92506,40.7189861,-73.9751495
92537,40.7013628,-73.8879344
92549,40.8399229,-73.8779033
92557,40.66883050000001,-73.9733195
92558,40.6379652,-73.7411437
92559,40.616968,-73.9440024
92569,40.7793542,-73.7847871
92574,40.5871252,-74.1985018
92597,40.7689564,-73.9822033
92619,40.7525694,-73.9438047
92628,40.7586107,-73.8745172
92644,40.6815227,-73.9041209
92670,40.8327769,-73.8603725
92713,40.6650482,-73.8706567
92753,40.68082,-73.89614279999999
92806,40.6356543,-74.1440054
92809,40.8596185,-73.9132085
92840,40.6653056,-73.76780459999999
92845,40.5919284,-73.99399919999999
92859,40.6326715,-73.93132159999999
92860,40.719126,-73.9935187
92862,40.60306569999999,-74.140464
92883,40.8252247,-73.86764099999999
92891,40.7686014,-73.98523279999999
92894,40.8090437,-73.9285627
92900,40.7113605,-73.7607682
92906,40.7410321,-73.7257721
92921,40.6927429,-73.81621799999999
92922,40.6294318,-74.1603904
92929,40.6007328,-74.1402035
92957,40.5799202,-73.9746455
92974,40.6886788,-73.8178897
92981,40.745571,-73.90992849999999
93000,40.8252247,-73.86764099999999
93001,40.7429076,-73.9928027
93007,40.76475010000001,-73.9822405
93023,40.8971354,-73.8860942
93030,40.65076759999999,-73.97188249999999
93034,40.76994819999999,-73.9167652
93050,40.5766727,-74.1169958
93062,40.6627586,-73.9316424
93063,40.6661109,-73.8280717
93077,40.5830227,-73.9746436
93079,40.876814,-73.8646303
93081,40.6362667,-73.9265161
93106,40.5987211,-74.071919
93124,40.6575582,-73.7341411
93126,40.7795047,-73.9816281
93129,40.7291294,-73.8521414
93142,40.6644773,-73.928783
93163,40.6417374,-73.9053553
93174,40.6237238,-73.993132
93181,40.7999956,-73.9448565
93212,40.6286595,-74.15550879999999
93222,40.6166752,-74.094336
93264,40.6924754,-74.0120341
93271,40.8069471,-73.967378
93278,40.7147713,-74.0162745
93305,40.8804944,-73.9006832
93313,40.8259902,-73.9248556
93315,40.7189861,-73.9751495
93318,40.78164049999999,-73.8257316
93337,40.7171672,-73.7979603
93356,40.8044008,-73.9117775
93359,40.7311443,-73.9193189
93375,40.6098161,-74.16033159999999
93390,40.8361763,-73.876474
93396,40.58726980000001,-73.9522885
93413,40.66677749999999,-73.9948376
93425,40.5997176,-73.9901308
93442,40.801529,-73.93635909999999
93457,40.8855263,-73.8946847
93463,40.7449208,-73.9036998
93473,40.6414141,-73.9122933
93478,40.7440754,-73.9709337
93502,40.5860515,-73.931325
93506,40.58971289999999,-74.153249
93545,40.66330079999999,-73.8747538
93565,40.6920495,-73.9826152
93567,40.5459654,-74.2297969
93587,40.8193371,-73.9300915
93599,40.912461,-73.8363533
93608,40.8568737,-73.8808233
93619,40.6779494,-73.88447649999999
93622,40.7168693,-73.9977346
93651,40.7612236,-73.95783510000001
93661,40.741626,-74.00483059999999
93665,40.7408036,-73.8436302
93671,40.8515816,-73.8678053
93719,40.74573090000001,-73.9781253
93737,40.8470508,-73.8684612
93759,40.8581205,-73.85663989999999
93781,40.6671256,-73.8124921
93786,40.6385601,-73.9729167
93825,40.760322,-73.7316938
93841,40.806132,-73.9673771
93846,40.7525694,-73.9438047
93849,40.7394939,-73.7928307
93869,40.6740248,-73.9701254
93881,40.7613419,-74.0016201
93904,40.7251717,-73.89670650000001
93905,40.7256614,-73.72475179999999
93917,40.8021681,-73.96769429999999
93962,40.7212594,-73.7363454
93968,40.8275975,-73.85003019999999
93971,40.8496254,-73.9193784
94016,40.6971472,-73.8132423
94022,40.6302189,-74.1617706
94027,40.8403121,-73.86302909999999
94042,40.5926619,-73.97847279999999
94049,40.6392673,-73.9377667
94053,40.6869222,-73.977375
94075,40.8666384,-73.8065555
94087,40.6774254,-74.002635
94089,40.8321249,-73.9053745
94094,40.6778591,-73.8026253
94102,40.6183961,-73.91714
94106,40.67437570000001,-73.8020562
94133,40.8581205,-73.85663989999999
94158,40.64586790000001,-73.9720881
94162,40.8356543,-73.86998919999999
94163,40.83268270000001,-73.8610214
94196,40.6242648,-74.0188697
94237,40.6872742,-73.9796947
94239,40.7370404,-73.9748614
94246,40.7429965,-73.7756704
94269,40.60967309999999,-74.1496216
94272,40.7065925,-73.9356763
94287,40.6793308,-73.91928039999999
94294,40.6261069,-73.93346740000001
94322,40.67344689999999,-73.7916913
94323,40.7645827,-73.72426519999999
94327,40.5959138,-73.7592861
94338,40.8256348,-73.85941799999999
94351,40.6899079,-73.9381165
94353,40.8024912,-73.9567793
94356,40.5909466,-73.9834302
94379,40.7497176,-73.9668024
94394,40.6967515,-73.84372379999999
94455,40.7497176,-73.9668024
94461,40.7423216,-74.0084765
94487,40.7817244,-73.8277052
94511,40.8040942,-73.9367337
94519,40.7446358,-73.8678271
94537,40.5748981,-74.1217144
94564,40.7112329,-73.85574
94572,40.7864617,-73.8098844
94613,40.6897008,-73.9334032
94637,40.8010452,-73.9591815
94661,40.7064582,-73.861525
94699,40.7645827,-73.72426519999999
94714,40.8583009,-73.843293
94747,40.8508238,-73.90146399999999
94750,40.8059428,-73.9253414
94762,40.6491056,-73.88303540000001
94801,40.83285370000001,-73.86275549999999
94831,40.8578363,-73.8676077
94836,40.72029910000001,-73.8592262
94854,40.7545907,-73.7232014
94865,40.689933,-73.9831694
94882,40.7745062,-73.9655418
94886,40.7133909,-73.9901289
94900,40.7645827,-73.72426519999999
94912,40.7665942,-73.9846466
94920,40.6573731,-73.8940578
94941,40.624976,-74.14401699999999
94945,40.68731,-73.9996612
94948,40.8160066,-73.8160424
94960,40.7092523,-73.87016419999999
95005,40.8651792,-73.843308
95020,40.8397511,-73.90569520000001
95030,40.6736456,-73.7334867
95034,40.7408036,-73.8436302
95062,40.7417769,-73.8252981
95084,40.5670706,-73.87177009999999
95092,40.5540116,-74.140492
95117,40.7092523,-73.87016419999999
95126,40.8356642,-73.9395672
95142,40.5860709,-73.948103
95166,40.6872402,-73.80746649999999
95191,40.7450913,-73.93350149999999
95214,40.8644583,-73.8133082
95239,40.7024327,-73.8168618
95245,40.7409688,-74.0054076
95291,40.7499254,-73.93905720000001
95298,40.6453293,-74.1047519
95314,40.6740248,-73.9701254
95315,40.6784216,-73.882804
95325,40.6363907,-74.07383159999999
95358,40.6125737,-74.1307169
95360,40.6918101,-73.81096099999999
95371,40.838446,-73.9218458
95387,40.8459648,-73.8922446
95392,40.720031,-73.9441832
95396,40.7160874,-73.803039
95403,40.8290844,-73.871514
95428,40.7735381,-73.9853333
95433,40.8460805,-73.9171911
95452,40.7055899,-73.85811819999999
95484,40.77006919999999,-73.9180921
95495,40.7377969,-73.93496259999999
95518,40.6337244,-73.88972199999999
95548,40.5866659,-73.8171406
95552,40.7411242,-73.9027617
95601,40.715131,-74.00052819999999
95613,40.6932148,-73.814528
95645,40.5706043,-73.8648251
95691,40.6886849,-73.87548559999999
95707,40.836111,-73.8754183
95729,40.7559861,-73.976964
95745,40.5909466,-73.9834302
95753,40.7171672,-73.7979603
95759,40.7636554,-73.9734813
95777,40.844825,-73.868004
95790,40.7255549,-73.8631657
95795,40.7566679,-73.7392715
95797,40.748191,-73.9722913
95808,40.7408036,-73.8436302
95810,40.6890677,-73.8459396
95814,40.7130427,-73.8298243
95820,40.7488892,-73.937533
95828,40.7019494,-73.9369588
95870,40.7867353,-73.8244524
95887,40.6368247,-74.1579485
95905,40.7156402,-73.8164329
95921,40.8306726,-73.8511252
95940,40.8059428,-73.9253414
95949,40.738163,-74.009574
95995,40.7289328,-73.9194857
95996,40.7057683,-73.8016608
96009,40.6088658,-74.1535971
96012,40.7342845,-73.8646229
96051,40.7593197,-73.7780063
96068,40.6068889,-74.0775517
96073,40.6932503,-73.97286439999999
96088,40.7492961,-73.8176916
96105,40.7085967,-73.8390044
96161,40.6918101,-73.81096099999999
96167,40.721976,-74.0053926
96173,40.8425361,-73.8384341
96180,40.6993654,-73.9315665
96191,40.8595852,-73.8874672
96199,40.7526521,-74.00428169999999
96207,40.7040254,-73.89795029999999
96217,40.8620376,-73.8021368
96240,40.7578872,-73.9913237
96252,40.7858468,-73.8383484
96254,40.6379652,-73.7411437
96255,40.7255631,-74.0045648
96257,40.8444462,-73.82846459999999
96262,40.694407,-73.97605329999999
96330,40.7392585,-73.815158
96355,40.8832279,-73.8248654
96379,40.60306569999999,-74.140464
96415,40.8936073,-73.9079879
96423,40.7430199,-73.83382209999999
96429,40.6726047,-73.9627637
96442,40.6379652,-73.7411437
96445,40.7304568,-73.81509679999999
96463,40.588994,-74.167698
96487,40.831928,-73.857117
96500,40.8397511,-73.90569520000001
96501,40.6477784,-73.95820239999999
96516,40.84419279999999,-73.8974326
96529,40.85581630000001,-73.8699288
96544,40.6109676,-74.0980283
96552,40.7616158,-73.9686406
96581,40.8037506,-73.9558622
96613,40.746431,-73.94398199999999
96636,40.857929,-73.86820569999999
96670,40.7276365,-73.84428439999999
96689,40.6854156,-73.8632946
96701,40.8010452,-73.9591815
96712,40.8538612,-73.9159182
96741,40.7128716,-73.9049078
96745,40.8575485,-73.8563906
96748,40.5740126,-74.1641578
96754,40.7975372,-73.9390296
96758,40.6803891,-73.8596644
96760,40.876814,-73.8646303
96762,40.6931825,-73.928534
96764,40.7217481,-73.8451547
96770,40.6743225,-73.9500929
96771,40.7370036,-73.851698
96782,40.7024327,-73.8168618
96793,40.736731,-73.85625139999999
96830,40.6723369,-73.9990888
96850,40.8209896,-73.8902329
96859,40.7490985,-73.9099133
96863,40.7642529,-73.7879675
96869,40.7119864,-74.0081296
96885,40.824875,-73.90832189999999
96913,40.7805683,-73.9802169
96943,40.7449524,-73.9325873
96947,40.7201946,-73.7850443
96978,40.875191,-73.88851269999999
96982,40.8672275,-73.88360039999999
96984,40.73367,-73.8701498
97011,40.83369649999999,-73.86291410000001
97034,40.6767297,-73.9470745
97057,40.6880072,-73.80525899999999
97067,40.8329656,-73.82816330000001
97071,40.6634961,-73.95720039999999
97077,40.879132,-73.83756319999999
97087,40.75873989999999,-73.98542309999999
97090,40.72545119999999,-73.9097081
97092,40.6668804,-73.99489980000001
97107,40.72324450000001,-73.9126364
97141,40.7134241,-73.98973
97146,40.7025016,-73.8130054
97168,40.7667049,-73.89213459999999
97182,40.7685452,-73.9090045
97198,40.6361094,-73.97301089999999
97206,40.7692487,-73.9091147
97209,40.5927756,-74.1637001
97215,40.7140942,-73.9559858
97225,40.7189861,-73.9751495
97241,40.6740248,-73.9701254
97243,40.836111,-73.8754183
97257,40.7392799,-73.9337166
97262,40.6313106,-74.1552811
97278,40.7171672,-73.7979603
97302,40.7694309,-73.9102587
97307,40.7838636,-73.9800161
97339,40.7147713,-74.0162745
97343,40.70773,-73.8261046
97346,40.6050641,-74.073595
97432,40.7459157,-73.86963089999999
97462,40.8107447,-73.9061794
97475,40.7547162,-73.940265
97486,40.7017203,-73.9932167
97487,40.7310507,-73.7361189
97515,40.8581205,-73.85663989999999
97565,40.6872402,-73.80746649999999
97574,40.6638148,-73.9004517
97582,40.6109676,-74.0980283
97583,40.5998238,-74.17823709999999
97601,40.8458449,-73.8920017
97650,40.7381964,-73.8796529
97670,40.6898681,-73.9984115
97673,40.7258,-73.9045773
97683,40.82911319999999,-73.9288807
97689,40.7385686,-73.9996888
97713,40.8256348,-73.85941799999999
97744,40.5321378,-74.2230543
97757,40.6797974,-73.7616001
97761,40.8813777,-73.9094013
97766,40.7475996,-73.86853529999999
97767,40.6152661,-74.1601737
97785,40.7565301,-73.94723019999999
97791,40.6919418,-73.9263382
97817,40.5831796,-73.9541022
97841,40.720031,-73.9441832
97843,40.6218534,-73.9169872
97878,40.6787934,-73.9109469
97915,40.7219136,-73.94104920000001
97922,40.67437570000001,-73.8020562
97947,40.5860515,-73.931325
97959,40.5895863,-73.9933002
97961,40.8577388,-73.8435509
97963,40.7578872,-73.9913237
98001,40.8742712,-73.9103512
98010,40.7488892,-73.937533
98016,40.7171672,-73.7979603
98029,40.738841,-73.8093883
98030,40.6798671,-73.7882898
98040,40.7034103,-73.86275719999999
98041,40.6960001,-73.9674198
98051,40.6786698,-73.8819298
98066,40.6836802,-73.8171576
98070,40.7655557,-73.9546987
98083,40.7547289,-73.9758793
98085,40.713435,-73.75921249999999
98110,40.6390105,-73.9425258
98130,40.6473476,-73.9684362
98142,40.8260988,-73.9315127
98145,40.6786192,-73.748162
98159,40.7220894,-73.7462219
98179,40.7704568,-73.9165281
98194,40.8583009,-73.843293
98201,40.6882946,-73.8318673
98246,40.7730719,-73.92149479999999
98287,40.6362667,-73.9265161
98299,40.6757978,-73.9443816
98315,40.675406,-73.8652291
98326,40.6478002,-73.9752804
98332,40.7665976,-73.95095979999999
98344,40.6548042,-73.9069348
98355,40.746068,-73.7678207
98375,40.7580997,-73.834182
98389,40.635872,-73.96625960000001
98432,40.6887284,-73.8471168
98434,40.8004113,-73.96575539999999
98437,40.7431848,-73.97206280000002
98467,40.8250043,-73.9166339
98473,40.8240845,-73.8733814
98492,40.6899078,-73.9804432
98493,40.5874243,-73.9593489
98500,40.7524902,-73.96494229999999
98509,40.7703991,-73.917701
98526,40.6379652,-73.7411437
98529,40.6523904,-73.95600739999999
98559,40.7593938,-73.9969622
98579,40.7085967,-73.8390044
98580,40.6801988,-73.8758295
98587,40.7140651,-73.9528543
98649,40.8193371,-73.9300915
98702,40.7025587,-73.81401509999999
98733,40.6283317,-73.9883366
98740,40.67437570000001,-73.8020562
98777,40.7204633,-73.90830609999999
98778,40.8410459,-73.8531507
98788,40.7088549,-73.7990052
98790,40.6038044,-74.1315801
98792,40.7264541,-74.0057183
98806,40.7024327,-73.8168618
98813,40.7497176,-73.9668024
98814,40.7633736,-73.9592399
98819,40.6788116,-74.0037716
98830,40.7855331,-73.7981002
98845,40.7172154,-73.9346841
98892,40.605627,-74.1407088
98900,40.8613405,-73.86687440000001
98928,40.78164049999999,-73.8257316
98932,40.6627586,-73.9316424
98951,40.7626597,-73.7714982
98958,40.850291,-73.9006852
98962,40.797176,-73.94274899999999
98965,40.8010452,-73.9591815
98992,40.576986,-74.1695925
99004,40.7151265,-73.9132885
99036,40.6915339,-73.968501
99038,40.7371677,-73.93083709999999
99041,40.7212767,-74.0054577
99069,40.5853186,-73.9873455
99085,40.702019,-73.9926354
99122,40.6340234,-74.1304478
99135,40.6961579,-73.9783317
99148,40.7292281,-73.8713868
99167,40.7526719,-73.9946168
99170,40.7406097,-73.78663639999999
99172,40.81641320000001,-73.9157331
99199,40.7381167,-73.8047478
99214,40.7256614,-73.72475179999999
99215,40.7024327,-73.8168618
99228,40.5774399,-73.8370332
99248,40.6017011,-74.1631713
99249,40.81838279999999,-73.9146116
99250,40.7669003,-73.83923399999999
99268,40.6064957,-73.96462149999999
99286,40.5925679,-73.9715582
99311,40.8271824,-73.8530894
99332,40.7555116,-73.7926522
99333,40.7354758,-73.9174867
99342,40.6952091,-73.9284422
99346,40.6875537,-73.8207922
99373,40.8196841,-73.8096169
99380,40.6449412,-73.9743502
99431,40.7706063,-73.83545459999999
99434,40.6136034,-73.9631297
99438,40.8235114,-73.87799199999999
99448,40.8059428,-73.9253414
99457,40.5245632,-74.2344536
99466,40.7404331,-73.8846193
99475,40.7055899,-73.85811819999999
99489,40.5847139,-73.9437639
99528,40.7649491,-73.74580209999999
99558,40.8010452,-73.9591815
99561,40.7102535,-73.77172209999999
99565,40.7709967,-73.833244
99566,40.7409281,-73.9333918
99567,40.7793542,-73.7847871
99594,40.7285685,-73.7829753
99595,40.826011,-73.93960919999999
99647,40.7465596,-73.7660126
99657,40.801881,-73.9315037
99679,40.5728425,-74.1178581
99699,40.6072509,-74.16234659999999
99702,40.7392585,-73.815158
99712,40.6022273,-74.17490920000002
99723,40.6308531,-73.8863199
99772,40.7110997,-74.0020973
99807,40.8095625,-73.96731249999999
99808,40.6357378,-73.8306353
99811,40.6891644,-73.995891
99840,40.77006919999999,-73.9180921
99841,40.6764412,-73.7822254
99842,40.7793542,-73.7847871
99848,40.7171884,-73.9801775
99897,40.7285685,-73.7829753
99909,40.5771838,-73.9632498
99918,40.6514239,-74.0104393
99922,40.7587525,-73.80420889999999
99953,40.7676516,-73.922992
99967,40.7613104,-73.8445412
99968,40.7226279,-73.8677517
99982,40.767209,-73.8878926
99984,40.8120505,-73.9285513
100000,40.7699058,-73.9134469
100028,40.6977792,-73.9707687
100056,40.7156402,-73.8164329
100068,40.6255623,-73.93996109999999
100153,40.7131339,-73.95348849999999
100160,40.683098,-73.8051855
100164,40.6815227,-73.9041209
100170,40.6176501,-73.94130439999999
100171,40.7377702,-73.93685769999999
100191,40.6779026,-73.8726725
100207,40.6339337,-73.94881099999999
100227,40.6250716,-74.1358152
100253,40.6802607,-74.0049798
100261,40.6705968,-73.7650472
100265,40.7628771,-73.9894192
100276,40.7408036,-73.8436302
100279,40.8044008,-73.9117775
100286,40.8964949,-73.8590512
100326,40.563813,-74.11618109999999
100371,40.6449412,-73.9743502
100373,40.5985355,-74.0816499
100377,40.5822705,-74.15559160000001
100385,40.787693,-73.9750151
100391,40.7697503,-73.9124514
100396,40.6425796,-73.89795269999999
100418,40.6710857,-73.8511548
100427,40.6521219,-73.8998264
100451,40.7150197,-73.95178
100483,40.6169701,-74.1451103
100492,40.604474,-74.1406104
100503,40.8566315,-73.86927399999999
100522,40.7414357,-73.8237274
100535,40.7654045,-73.7246128
100538,40.5604222,-74.1832084
100563,40.756528,-73.97438430000001
100566,40.6774254,-74.002635
100569,40.629255,-74.1376119
100578,40.599303,-74.140067
100599,40.7599326,-73.89845629999999
100610,40.6740248,-73.9701254
100611,40.6788116,-74.0037716
100619,40.5992342,-74.0916618
100650,40.8754858,-73.85069659999999
